bls_head.browLowerer_L,bls_head.browLowerer_R,bls_head.cheekPuff_L,bls_head.cheekPuff_R,bls_head.cheekRaiser_L,bls_head.cheekRaiser_R,bls_head.cheekSuck_L,bls_head.cheekSuck_R,bls_head.chinRaiser_B,bls_head.chinRaiser_T,bls_head.dimpler_L,bls_head.dimpler_R,bls_head.eyesClosed_L,bls_head.eyesClosed_R,bls_head.eyesLookDown_L,bls_head.eyesLookDown_R,bls_head.eyesLookLeft_L,bls_head.eyesLookLeft_R,bls_head.eyesLookRight_L,bls_head.eyesLookRight_R,bls_head.eyesLookUp_L,bls_head.eyesLookUp_R,bls_head.innerBrowRaiser_L,bls_head.innerBrowRaiser_R,bls_head.jawDrop,bls_head.jawSidewaysLeft,bls_head.jawSidewaysRight,bls_head.jawThrust,bls_head.lidTightener_L,bls_head.lidTightener_R,bls_head.lipCornerDepressor_L,bls_head.lipCornerDepressor_R,bls_head.lipCornerPuller_L,bls_head.lipCornerPuller_R,bls_head.lipFunneler_LB,bls_head.lipFunneler_LT,bls_head.lipFunneler_RB,bls_head.lipFunneler_RT,bls_head.lipPressor_L,bls_head.lipPressor_R,bls_head.lipPucker_L,bls_head.lipPucker_R,bls_head.lipsToward_LB,bls_head.lipsToward_LT,bls_head.lipsToward_RB,bls_head.lipsToward_RT,bls_head.lipStretcher_L,bls_head.lipStretcher_R,bls_head.lipSuck_LB,bls_head.lipSuck_LT,bls_head.lipSuck_RB,bls_head.lipSuck_RT,bls_head.lipTightener_L,bls_head.lipTightener_R,bls_head.lowerLipDepressor_L,bls_head.lowerLipDepressor_R,bls_head.mouthLeft,bls_head.mouthRight,bls_head.nasolabialFurrow_L,bls_head.nasolabialFurrow_R,bls_head.noseWrinkler_L,bls_head.noseWrinkler_R,bls_head.nostrilCompressor_L,bls_head.nostrilCompressor_R,bls_head.nostrilDilator_L,bls_head.nostrilDilator_R,bls_head.outerBrowRaiser_L,bls_head.outerBrowRaiser_R,bls_head.upperLidRaiser_L,bls_head.upperLidRaiser_R,bls_head.upperLipRaiser_L,bls_head.upperLipRaiser_R,bls_head.jawDrop75,bls_head.lipsToward75_LB,bls_head.lipsToward75_LT,bls_head.lipsToward75_RB,bls_head.lipsToward75_RT,bls_head.cheekPuff50_L,bls_head.cheekPuff50_R,bls_head.cheekRaiser50_L,bls_head.cheekRaiser50_R,bls_head.dimpler50_L,bls_head.dimpler50_R,bls_head.eyesClosed50_L,bls_head.eyesClosed50_R,bls_head.eyesLookDown50_L,bls_head.eyesLookDown50_R,bls_head.eyesLookLeft50_L,bls_head.eyesLookLeft50_R,bls_head.eyesLookRight50_L,bls_head.eyesLookRight50_R,bls_head.innerBrowRaiser50_L,bls_head.innerBrowRaiser50_R,bls_head.jawDrop50,bls_head.lipCornerDepressor50_L,bls_head.lipCornerDepressor50_R,bls_head.lipCornerPuller50_L,bls_head.lipCornerPuller50_R,bls_head.lipFunneler50_LB,bls_head.lipFunneler50_LT,bls_head.lipFunneler50_RB,bls_head.lipFunneler50_RT,bls_head.lipPucker50_L,bls_head.lipPucker50_R,bls_head.lipsToward50_LB,bls_head.lipsToward50_LT,bls_head.lipsToward50_RB,bls_head.lipsToward50_RT,bls_head.lipStretcher50_L,bls_head.lipStretcher50_R,bls_head.lipSuck50_LB,bls_head.lipSuck50_LT,bls_head.lipSuck50_RB,bls_head.lipSuck50_RT,bls_head.lowerLipDepressor50_L,bls_head.lowerLipDepressor50_R,bls_head.outerBrowRaiser50_L,bls_head.outerBrowRaiser50_R,bls_head.jawDrop25,bls_head.lipCornerPuller25_L,bls_head.lipCornerPuller25_R,bls_head.lipsToward25_LB,bls_head.lipsToward25_LT,bls_head.lipsToward25_RB,bls_head.lipsToward25_RT,bls_head.lipStretcher25_L,bls_head.lipStretcher25_R,bls_head.browLowerer_cheekRaiser_L,bls_head.browLowerer_cheekRaiser_R,bls_head.browLowerer_eyesClosed_L,bls_head.browLowerer_eyesClosed_R,bls_head.browLowerer_eyesLookDown_L,bls_head.browLowerer_eyesLookDown_R,bls_head.browLowerer_innerBrowRaiser_L,bls_head.browLowerer_innerBrowRaiser_R,bls_head.cheekPuff_jawDrop_L,bls_head.cheekPuff_jawDrop_R,bls_head.cheekRaiser_eyesClosed_L,bls_head.cheekRaiser_eyesClosed_R,bls_head.cheekRaiser_eyesLookDown_L,bls_head.cheekRaiser_eyesLookDown_R,bls_head.cheekRaiser_lidTightener_L,bls_head.cheekRaiser_lidTightener_R,bls_head.cheekRaiser_lipCornerPuller_L,bls_head.cheekRaiser_lipCornerPuller_R,bls_head.cheekRaiser_noseWrinkler_L,bls_head.cheekRaiser_noseWrinkler_R,bls_head.cheekRaiser_outerBrowRaiser_L,bls_head.cheekRaiser_outerBrowRaiser_R,bls_head.dimpler_jawDrop_L,bls_head.dimpler_jawDrop_R,bls_head.dimpler_lipCornerPuller_L,bls_head.dimpler_lipCornerPuller_R,bls_head.dimpler_lipStretcher_L,bls_head.dimpler_lipStretcher_R,bls_head.eyesClosed_eyesLookDown_L,bls_head.eyesClosed_eyesLookDown_R,bls_head.eyesClosed_eyesLookLeft_L,bls_head.eyesClosed_eyesLookLeft_R,bls_head.eyesClosed_eyesLookRight_L,bls_head.eyesClosed_eyesLookRight_R,bls_head.eyesClosed_eyesLookUp_L,bls_head.eyesClosed_eyesLookUp_R,bls_head.eyesClosed_innerBrowRaiser_L,bls_head.eyesClosed_innerBrowRaiser_R,bls_head.eyesClosed_lidTightener_L,bls_head.eyesClosed_lidTightener_R,bls_head.eyesClosed_outerBrowRaiser_L,bls_head.eyesClosed_outerBrowRaiser_R,bls_head.eyesLookDown_eyesLookLeft_L,bls_head.eyesLookDown_eyesLookLeft_R,bls_head.eyesLookDown_eyesLookRight_L,bls_head.eyesLookDown_eyesLookRight_R,bls_head.eyesLookDown_innerBrowRaiser_L,bls_head.eyesLookDown_innerBrowRaiser_R,bls_head.eyesLookDown_outerBrowRaiser_L,bls_head.eyesLookDown_outerBrowRaiser_R,bls_head.eyesLookDown_upperLidRaiser_L,bls_head.eyesLookDown_upperLidRaiser_R,bls_head.eyesLookLeft_eyesLookUp_L,bls_head.eyesLookLeft_eyesLookUp_R,bls_head.eyesLookRight_eyesLookUp_L,bls_head.eyesLookRight_eyesLookUp_R,bls_head.jawDrop_lipCornerDepressor_L,bls_head.jawDrop_lipCornerDepressor_R,bls_head.jawDrop_lipCornerPuller_L,bls_head.jawDrop_lipCornerPuller_R,bls_head.jawDrop_lipFunneler_LB,bls_head.jawDrop_lipFunneler_LT,bls_head.jawDrop_lipFunneler_RB,bls_head.jawDrop_lipFunneler_RT,bls_head.jawDrop_lipPucker_L,bls_head.jawDrop_lipPucker_R,bls_head.jawDrop_lipsToward_LB,bls_head.jawDrop_lipsToward_LT,bls_head.jawDrop_lipsToward_RB,bls_head.jawDrop_lipsToward_RT,bls_head.jawDrop_lipStretcher_L,bls_head.jawDrop_lipStretcher_R,bls_head.jawDrop_lipSuck_LB,bls_head.jawDrop_lipSuck_LT,bls_head.jawDrop_lipSuck_RB,bls_head.jawDrop_lipSuck_RT,bls_head.jawDrop_lowerLipDepressor_L,bls_head.jawDrop_lowerLipDepressor_R,bls_head.jawDrop_upperLipRaiser_L,bls_head.jawDrop_upperLipRaiser_R,bls_head.lidTightener_lipCornerPuller_L,bls_head.lidTightener_lipCornerPuller_R,bls_head.lidTightener_upperLidRaiser_L,bls_head.lidTightener_upperLidRaiser_R,bls_head.lipCornerDepressor_lipCornerPuller_L,bls_head.lipCornerDepressor_lipCornerPuller_R,bls_head.lipCornerDepressor_upperLipRaiser_L,bls_head.lipCornerDepressor_upperLipRaiser_R,bls_head.lipCornerPuller_lipStretcher_L,bls_head.lipCornerPuller_lipStretcher_R,bls_head.lipCornerPuller_lowerLipDepressor_L,bls_head.lipCornerPuller_lowerLipDepressor_R,bls_head.lipCornerPuller_nasolabialFurrow_L,bls_head.lipCornerPuller_nasolabialFurrow_R,bls_head.lipCornerPuller_noseWrinkler_L,bls_head.lipCornerPuller_noseWrinkler_R,bls_head.lipCornerPuller_upperLipRaiser_L,bls_head.lipCornerPuller_upperLipRaiser_R,bls_head.lipFunneler_lipPucker_LB,bls_head.lipFunneler_lipPucker_LT,bls_head.lipFunneler_lipPucker_RB,bls_head.lipFunneler_lipPucker_RT,bls_head.lipFunneler_lowerLipDepressor_LB,bls_head.lipFunneler_lowerLipDepressor_LT,bls_head.lipFunneler_lowerLipDepressor_RB,bls_head.lipFunneler_lowerLipDepressor_RT,bls_head.lipStretcher_lowerLipDepressor_L,bls_head.lipStretcher_lowerLipDepressor_R,bls_head.nasolabialFurrow_upperLipRaiser_L,bls_head.nasolabialFurrow_upperLipRaiser_R,bls_head.noseWrinkler_upperLipRaiser_L,bls_head.noseWrinkler_upperLipRaiser_R,bls_head.eyesClosed50_eyesLookDown_L,bls_head.eyesClosed50_eyesLookDown_R,bls_head.eyesClosed50_innerBrowRaiser_L,bls_head.eyesClosed50_innerBrowRaiser_R,bls_head.eyesClosed50_outerBrowRaiser_L,bls_head.eyesClosed50_outerBrowRaiser_R,bls_head.eyesClosed_eyesLookDown50_L,bls_head.eyesClosed_eyesLookDown50_R,bls_head.browLowerer_eyesClosed_eyesLookDown_L,bls_head.browLowerer_eyesClosed_eyesLookDown_R,bls_head.browLowerer_eyesClosed_lidTightener_L,bls_head.browLowerer_eyesClosed_lidTightener_R,bls_head.cheekRaiser_eyesClosed_eyesLookDown_L,bls_head.cheekRaiser_eyesClosed_eyesLookDown_R,bls_head.cheekRaiser_eyesClosed_lidTightener_L,bls_head.cheekRaiser_eyesClosed_lidTightener_R,bls_head.cheekRaiser_eyesClosed_lipCornerPuller_L,bls_head.cheekRaiser_eyesClosed_lipCornerPuller_R,bls_head.cheekRaiser_lidTightener_lipCornerPuller_L,bls_head.cheekRaiser_lidTightener_lipCornerPuller_R,bls_head.dimpler_jawDrop_lipCornerPuller_L,bls_head.dimpler_jawDrop_lipCornerPuller_R,bls_head.dimpler_lipCornerPuller_lipStretcher_L,bls_head.dimpler_lipCornerPuller_lipStretcher_R,bls_head.eyesClosed_eyesLookDown_eyesLookLeft_L,bls_head.eyesClosed_eyesLookDown_eyesLookLeft_R,bls_head.eyesClosed_eyesLookDown_eyesLookRight_L,bls_head.eyesClosed_eyesLookDown_eyesLookRight_R,bls_head.eyesClosed_eyesLookDown_innerBrowRaiser_L,bls_head.eyesClosed_eyesLookDown_innerBrowRaiser_R,bls_head.eyesClosed_eyesLookDown_outerBrowRaiser_L,bls_head.eyesClosed_eyesLookDown_outerBrowRaiser_R,bls_head.jawDrop_lipCornerPuller_lipStretcher_L,bls_head.jawDrop_lipCornerPuller_lipStretcher_R,bls_head.jawDrop_lipCornerPuller_lowerLipDepressor_L,bls_head.jawDrop_lipCornerPuller_lowerLipDepressor_R,bls_head.jawDrop_lipCornerPuller_upperLipRaiser_L,bls_head.jawDrop_lipCornerPuller_upperLipRaiser_R,bls_head.jawDrop_lipFunneler_lipPucker_LB,bls_head.jawDrop_lipFunneler_lipPucker_LT,bls_head.jawDrop_lipFunneler_lipPucker_RB,bls_head.jawDrop_lipFunneler_lipPucker_RT,bls_head.jawDrop_lipFunneler_lipsToward_LB,bls_head.jawDrop_lipFunneler_lipsToward_LT,bls_head.jawDrop_lipFunneler_lipsToward_RB,bls_head.jawDrop_lipFunneler_lipsToward_RT,bls_head.jawDrop_lipPucker_lipsToward_LB,bls_head.jawDrop_lipPucker_lipsToward_LT,bls_head.jawDrop_lipPucker_lipsToward_RB,bls_head.jawDrop_lipPucker_lipsToward_RT,bls_head.lipCornerPuller_lipStretcher_lowerLipDepressor_L,bls_head.lipCornerPuller_lipStretcher_lowerLipDepressor_R,bls_head.lipCornerPuller_nasolabialFurrow_upperLipRaiser_L,bls_head.lipCornerPuller_nasolabialFurrow_upperLipRaiser_R,bls_head.lipCornerPuller_noseWrinkler_upperLipRaiser_L,bls_head.lipCornerPuller_noseWrinkler_upperLipRaiser_R,bls_head.jawDrop_lipPucker_lipsToward75_LB,bls_head.jawDrop_lipPucker_lipsToward75_LT,bls_head.jawDrop_lipPucker_lipsToward75_RB,bls_head.jawDrop_lipPucker_lipsToward75_RT,bls_head.eyesClosed50_eyesLookDown_innerBrowRaiser_L,bls_head.eyesClosed50_eyesLookDown_innerBrowRaiser_R,bls_head.eyesClosed50_eyesLookDown_outerBrowRaiser_L,bls_head.eyesClosed50_eyesLookDown_outerBrowRaiser_R,bls_head.jawDrop_lipPucker_lipsToward50_LB,bls_head.jawDrop_lipPucker_lipsToward50_LT,bls_head.jawDrop_lipPucker_lipsToward50_RB,bls_head.jawDrop_lipPucker_lipsToward50_RT,bls_head.jawDrop_lipPucker_lipsToward25_LB,bls_head.jawDrop_lipPucker_lipsToward25_LT,bls_head.jawDrop_lipPucker_lipsToward25_RB,bls_head.jawDrop_lipPucker_lipsToward25_RT,bls_head.browLowerer_cheekRaiser_eyesClosed_lidTightener_L,bls_head.browLowerer_cheekRaiser_eyesClosed_lidTightener_R,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_LB,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_LT,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_RB,bls_head.jawDrop_lipFunneler_lipPucker_lipsToward_RT,bls_head.neck_reduction,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.047,0.245,0.047,0.146,0,3.707,4.949,0,0,0,0,0.012,0,0,0,0,0.267,0.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.491,0.094,0.292,0,7.413,9.899,0,0.001,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.002,0,0,0,0,0,0,0.002,0,0.001,0,0.005,0.002,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.031,0.099,0.031,0.065,0,3.482,5.169,0,0,0,0,0.01,0,0,0,0,2.911,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.197,0.061,0.129,0,6.963,10.339,0,0.001,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669,0,0,0,0,0,0,0,0,0,0,0,0.001,0.004,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0,0,0,0,0,0.001,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.02,15.805,0.02,7.902,0,3.705,4.947,0,0,0,0,0.023,0,0,0,0,1.126,1.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,31.61,0.04,15.803,0,7.409,9.893,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.561,0,0,0,0,0,0,0,0,0,0,0,0.001,0.954,0.001,0.477,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.249,0,0.585,0.001,0,0,0,0,0.004,0,0.254,0,0.123,0,0.293,0.001,0,0,0.002,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.498,0,0.007,0,0.247,0,2.498,0,0.075,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.013,25.147,0.013,12.515,0,3.591,5.066,0,0,0,0,0.019,0,0,0,0,0.472,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,50.294,0.027,25.031,0,7.183,10.132,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.213,0,0,0,0,0,0,0,0,0,0,0,0.001,2.087,0.001,1.039,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.147,0,0.903,0.001,0,0,0,0,0.005,0,0.837,0,0.278,0,0.449,0.001,0,0,0.002,0,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.294,0,0.009,0,0.557,0,6.295,0,0.261,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0,0,0.001,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.009,5.679,0.009,2.844,0,4.364,4.293,0,0,0,0,0.03,0,0,0,0,0.213,1.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,11.358,0.018,5.688,0,8.728,8.587,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.699,0,0,0,0,0,0,0,0,0,0,0,0.001,0.465,0.001,0.233,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,0.248,0,0,0,0,0,0.002,0,0.077,0,0.077,0,0.124,0,0,0,0.001,0,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0,0.003,0,0.153,0,0.323,0,0.013,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.006,10.274,0.006,5.138,0,3.404,5.251,0,0,0,0,0.025,0,0,0,0,0.102,1.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,20.548,0.012,10.277,0,6.809,10.502,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.117,0,0,0,0,0,0,0,0,0,0,0,0,0.831,0,0.416,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528,0,0.35,0,0,0,0,0,0.003,0,0.111,0,0.109,0,0.175,0,0,0,0.001,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056,0,0.005,0,0.218,0,1.056,0,0.043,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,0.004,2.42,0.004,1.212,0,2.062,6.589,0,0,0,0,0.02,0,0,0,0,0.052,0.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,4.84,0.008,2.424,0,4.123,13.178,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.624,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.062,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0.05,0,0,0,0,0,0,0,0.012,0,0.032,0,0.025,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0.001,0,0.063,0,0.059,0,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,23.65,0.323,11.928,0.323,0,2.062,6.589,0,0,0,0,0.017,0,0,0,0,0.028,0.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.301,0.646,23.857,0.646,0,4.123,13.178,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,0,0,0,0,0,0,0,0,0,0,0,1.118,0.014,0.564,0.014,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.821,0.001,0,0.007,1.558,0,0,0,0,0,0.007,0.001,0,0.003,0,0.007,0.786,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.642,0.002,0,0,0,0.007,5.642,0.002,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,8.073,0.096,4.084,0.096,0,3.385,5.266,0,0,0,0,0.014,0,0,0,0,1.501,1.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.145,0.193,8.168,0.193,0,6.77,10.533,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.577,0,0,0,0,0,0,0,0,0,0,0,0.379,0.004,0.192,0.004,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.003,0.425,0,0,0,0,0,0.121,0.001,0,0.001,0,0.003,0.215,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659,0,0,0,0,0.002,0.659,0,0.015,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Null,Null,Null,0,0,0,0,0,0,0,0,0,3.1,0.032,1.566,0.032,0,4.561,4.094,0,0,0,0,0.011,0,0,0,0,5.54,0.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.199,0.064,3.132,0.064,0,9.123,8.188,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0.101,0.001,0.051,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,0.001,0.127,0,0,0,0,0,0.172,0,0,0,0,0.001,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0,0,0,0.001,0.097,0,0.002,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
